Name,Company,Registration No,Brand,Service,Region,Inspector,Phone,Image,Detail Link
«QAZANOK»,«QAZANOK - 2018» ЖШС,№ 000946,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,8702 122 21 01,https://halaldamu.kz/storage/app/uploads/public/65d/2f1/163/thumb_7780_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/qazanok-2018-zhshs
–,«Алем Ет» ЖК,№ 000945,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,БҚО,Асылбеков Асхат,87477117457,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/tary-brew-zhshs
«EAT & FIT»,ТОО «EFGroup (ИФгрупп)»,№ 000941,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы қаласы,Терликбаев Омиржан,8700 351 75 17,https://halaldamu.kz/storage/app/uploads/public/649/415/5e8/thumb_5998_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/too-efgroup-ifgrupp
«Tez Tez»,ТОО «Tez Tez Company»,№ 000944,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Шымкент қаласы,Сарыбаев Қазбек,+7 771 329 05 19,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/too-tez-tez-company
«Қазына City»,ИП «Балгабаев» ЖК,№ 000943,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7702 333 21 21,https://halaldamu.kz/storage/app/uploads/public/66c/2ef/418/thumb_9230_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ip-samataeva
«Zaitun»,«Канаев Б.» ЖШС,№ 000940,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Жезқазған қаласы,Дархан Бейсенбаев,87053348686,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/kanaev-b-zhshs
«Жеті Тандыр»,«САРТАЕВ МУРАТ МУХТАРУЛЫ» ЖК,№ 000939,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Жамбыл облысы,Аблайхан Кәріпбаев,87754101477,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/temirbekova-zhk
«Yummi Yummi Cranch»,«Almaty Fruit Solution» ЖШС,№ 000938,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ","Снэк (чипсы, кириешки т.б) өндірісі",Алматы қаласы,Терликбаев Омиржан,+7 777 788 18 18,https://halaldamu.kz/storage/app/uploads/public/68f/247/629/thumb_12917_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/almaty-fruit-solution-zhshs
«QARASU ET»,«Қарасу-Ет » ЖШС,№ 000936,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Қасапхана,Қостанай облысы,Балахмет Алишер,87057462626,https://halaldamu.kz/storage/app/uploads/public/668/d0c/077/thumb_8836_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/arasu-et-zhshs
«Milk Projeсt»,ОО «Milk Projeсt»,№ 000935,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Сүт өнімдері,Ақмола облысы,Муталов Науан,8 716 323 46 03,https://halaldamu.kz/storage/app/uploads/public/67b/2bf/f93/thumb_10785_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/original-coffee-eurasia-zhshs
«Myaso_et_laura»,«Отарбай Лаура » ЖК,№ 000934,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Қарағанды,Амангелді Асқаров,+7 778 941 64 88,https://halaldamu.kz/storage/app/uploads/public/683/494/df4/thumb_11720_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/otarbaj-laura-zhk
«SANDYQ»,«Sandyq Shym» ЖШС,№ 000933,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Шымкент қаласы,Сарыбаев Қазбек,+7 775 789 88 54,https://halaldamu.kz/storage/app/uploads/public/666/6ac/d2b/thumb_8595_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/sandyq-shym-zhshs
«KASTOM FOOD»,«Temagoi» ЖК,№ 000932,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Жетісу облысы,Ордыбай Мұхаммед,8 747 964 15 94,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/hunger-zhshs
–,«Meat House» ЖК,№ 000931,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Астана қаласы,Дулат Қадырұлы,+7 775 666 46 26,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/ip-m-products
«Мой Мясной»,«АЙГЕРИМ» ЖК,№ 000930,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Жетісу облысы,Ордыбай Мұхаммед,8701 424 82 87,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/sabitov-zhk
«Syrniki»,ИП «Садыкова Анар»,№ 000929,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Алматы қаласы,Терликбаев Омиржан,,https://halaldamu.kz/storage/app/uploads/public/667/2a8/551/thumb_8684_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ip-sadykova-anar
«Каусар»,«Гани» ЖК,№ 000927,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы қаласы,Терликбаев Омиржан,8 777 222 29 29,https://halaldamu.kz/storage/app/uploads/public/668/231/ee7/thumb_8747_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ip-veksler-gm
«FRUCTIS»,ТОО «QazzDrink Products»,№ 000925,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ","Топпинг, джем, езбе, шәрбат, тосап өндірісі",Түркістан облысы,Мұстафа Калджанович,8701 746 36 36,https://halaldamu.kz/storage/app/uploads/public/68a/c04/329/thumb_12446_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/ip-alzhanov
«Mexxi» «Bibo» «Riko» «Zigrag» «Diamond» «Diako» «Maxxi» «Маххі chips» «Doza» «Power Doza»,ТОO «NURTAU dıstrıbutıon company»,№ 000864,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Шымкент қаласы,Сарыбаев Қазбек,+77071887318,https://halaldamu.kz/storage/app/uploads/public/668/24e/c2e/thumb_8777_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/too-nurtau-distribution-company
«Эль-Дениз»,«YUG GROUP- Invest» ЖШС,№ 000906,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Сүт өнімдері,Түркістан облысы,Мұстафа Калджанович,8 701 405 46 47,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/tarido-zhk
«ЭкоДом-Павлодар»,ИП ««ЭкоДом-Павлодар» ЖШС»,№ 000928,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Сүт өнімдері,Павлодар облысы,Темірғалиев Серік,87051242912 / 8771 462 52 77,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/ip-alieva-nasiba-slamzhanovna
"«Эмиль», «Соғым.kz»",«Согым.kz» ЖШС,№ 000926,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,ШҚО,Данияр Бақзейнелұлы,8 777 988 01 99,https://halaldamu.kz/storage/app/uploads/public/67a/984/c40/thumb_10732_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/ip-kulmuhambetov
«Bro Dobro_Aktobe»,«Aiza Smart Partners» ЖК,№ 000924,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Ақтөбе облысы,Алмат Амангелдіұлы,+7 708 384 86 65,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/niyazkulov-zhk
«JASTABAN»,«ӘДІЛБЕКОВА МӘДИНА ӘДІЛБЕКҚЫЗЫ» ЖК,№ 000923,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,ШҚО,Данияр Бақзейнелұлы,+7 700 901 99 98 8 778 321 14 80,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/dilbekova-mdina-dilbekyzy-zhk
«Ice bear»,«BBS Trade» ЖШС,№ 000921/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тағам қоспалары,Алматы облысы,Жұмабеков Жанәбіл,+7 727 225 67 03,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/bbs-trade-zhshs1
«Barbados» «Doctor Klein» «Le Caprice» «Siroppi» «Gustos»,«BBS Trade» ЖШС,№ 000921,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ","Топпинг, джем, езбе, шәрбат, тосап өндірісі",Алматы облысы,Жұмабеков Жанәбіл,+7 727 225 67 03,https://halaldamu.kz/storage/app/uploads/public/686/23f/807/thumb_11958_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/bbs-trade-zhshs
–,ТОО «BM AGROPRODUCT»,№ 000920,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Комбикорм,Жамбыл облысы,Аблайхан Кәріпбаев,8700 447 58 33,https://halaldamu.kz/storage/app/uploads/public/668/d0b/26c/thumb_8834_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/too-bm-agroproduct
«Halil usta»,«Халил-Уста» ЖШС,№ 000317/3,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Шұжық өндірісі,Атырау облысы,Амангелдиев Ақылбек,+7 778 103 21 21,https://halaldamu.kz/storage/app/uploads/public/647/871/94a/thumb_5856_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/halil-usta-zhshs3
«Halil usta»,«Халил-Уста» ЖШС,№ 000317/2,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Атырау облысы,Амангелдиев Ақылбек,+7 778 103 21 21,https://halaldamu.kz/storage/app/uploads/public/647/870/cb9/thumb_5854_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/halil-usta-zhshs2
«Halil usta»,«Халил-Уста» ЖШС,№ 000317/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Атырау облысы,Амангелдиев Ақылбек,+7 778 103 21 21,https://halaldamu.kz/storage/app/uploads/public/647/870/a9c/thumb_5853_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/halil-usta-zhshs1
«Chicken Republic»,«YUKA partners» ЖШС,№ 000914/2,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Алматы қаласы,Терликбаев Омиржан,+7 701 113 36 00,https://halaldamu.kz/storage/app/uploads/public/655/edc/0f2/thumb_7109_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/yuka-partners-zhs
«Chicken Republic»,«YUKA partners» ЖШС,№ 000914/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Алматы қаласы,Терликбаев Омиржан,+7 701 113 36 00,https://halaldamu.kz/storage/app/uploads/public/655/edb/fd6/thumb_7108_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/yuka-partners-zhsh
«Chicken Republic»,«YUKA partners» ЖШС,№ 000914,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Алматы қаласы,Терликбаев Омиржан,+7 701 113 36 00,https://halaldamu.kz/storage/app/uploads/public/655/edb/ed0/thumb_7107_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/yuka-partners-zhshs
«Malina_desserts»,«Malina_desserts» ЖК,№ 000918,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Алматы облысы,Жұмабеков Жанәбіл,87073567373 / 8775 808 99 99,https://halaldamu.kz/storage/app/uploads/public/646/f2b/04f/thumb_5797_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/malina_desserts-zhk
«Алтын Дала»,ТОО «МИБЕКО»,№ 000919,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жарма өнімдері,Қостанай облысы,Балахмет Алишер,+7 7142 56 44 04 8 705 559 61 81,https://halaldamu.kz/storage/app/uploads/public/659/b94/648/thumb_7462_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/too-mibeko
«RUMI»,«Restplov» ЖШС,№ 000916,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы қаласы,Терликбаев Омиржан,87017535300 / 87012078244,https://halaldamu.kz/storage/app/uploads/public/646/ef7/740/thumb_5783_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/restplov-zhshs
«Алтын бұқа»,«Розакулов» ЖК,№ 000917,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Түркістан облысы,Мұстафа Калджанович,8 701 364 36 99,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/rumi-co-zhshs
«RUMI»,«МИРОН ПРОПЕРТИ» ЖШС,№ 000915,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы қаласы,Терликбаев Омиржан,87017535300,https://halaldamu.kz/storage/app/uploads/public/646/ef6/62b/thumb_5779_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/miron-properti-zhshs
«RUMI»,«Grand Alatau Food» ЖШС,№ 000911,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,87017535300,https://halaldamu.kz/storage/app/uploads/public/646/ef5/08e/thumb_5777_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/grand-alatau-food-zhshs
«RUMI»,«Megarestoran» ЖШС,№ 000910,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,87017535300,https://halaldamu.kz/storage/app/uploads/public/646/ef2/4cd/thumb_5776_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/megarestoran-zhshs
«Naubay Bakery»,«NAUBAY» ЖШС,№ 000913,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы облысы,Жұмабеков Жанәбіл,8 778 904 78 05,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/adef-zhk
«Биг бокс»,«БИГБОКС СУШИ» ЖК,№ 000912,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Жетісу облысы,Ордыбай Мұхаммед,8778 546 73 08 / 8707 678 43 92,https://halaldamu.kz/storage/app/uploads/public/66b/082/f17/thumb_9090_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/bigboks-sushi-zhk
«Perry»,«Раяна» ЖК,№ 000907,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Атырау облысы,Амангелдиев Ақылбек,8 701 869 05 95,https://halaldamu.kz/storage/app/uploads/public/686/f51/e9c/thumb_12064_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/onsansan-zhk
«Maki Maki»,«ZHUMABAEV» ЖК,№ 000908,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы облысы,Жұмабеков Жанәбіл,+7 707 494 01 01,https://halaldamu.kz/storage/app/uploads/public/68f/852/29a/thumb_13042_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/zhumabaev-zhk
